RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Stevenson,John,Ochil Hill Runners,M40,0:27:31
2,Coombs,Richard,Ochil Hill Runners,M40,0:28:53
3,Derrick,Alan,Calderglen Harriers,M40,0:29:02
4,O`Shea,Emma,Deeside Runners,F,0:29:20
5,Maclean,Martin,Squadra Porcini,M40,0:29:51
6,Osfield,Robert,Squadra Porcini,M40,0:30:00
7,Cameron,Donald,Unattached,M,0:30:31
8,Duffy,John,Shettleston Harriers,M40,0:30:39
9,McCulloch,Duncan,Unattached,M,0:30:41
10,Davidson,Chris,Perth Tri Club,M,0:31:49
11,Gallagher,Richard,Unattached,M,0:31:54
12,Gillies,Eric,Lochaber AC,M40,0:32:14
13,Lewer,Jenny,Unattached,F,0:32:36
14,Mcdermid,Alan,Unattached,M,0:32:40
15,Dickie,Craig,Glasgow Tri Club,M,0:32:52
16,Wilson,Colin,Lomond Hill Runners,M40,0:33:45
17,Dimmer,Andrew,Unattached,M40,0:33:56
18,Randfield,Ewen,Unattached,MJ,0:34:04
19,Randfield,Simon,Stirling Tri Club,M40,0:34:05
20,Vaughan,Nick,Glasgow Tri Club,M,0:34:18
21,Wilson,Joan,Lomond Hill Runners,F40,0:35:32
22,Johnston,Sally,Unattached,F,0:35:47
23,Lang,Hamish,Unattached,MJ,0:35:49
24,Johnston,Alistair,Unattached,M50,0:35:51
25,Johnston,Sheila,Unattached,F50,0:37:43
26,Mathewson,Kerry,Stirling Tri Club,M40,0:37:44
27,Coyle,Caroline,Unattached,F,0:38:45
28,Lawton,Michael,Unattached,M40,0:38:58
29,Polak,Jo,Highland Hill Runners,F50,0:39:03
30,Laing,Sybil,Central AC,F40,0:39:11
31,Cockburn,Gordon,Unattached,M50,0:39:44
32,Benstead,Stephen,Unattached,M40,0:39:50
33,Stuart,Michael,Unattached,M40,0:39:59
34,Kilpatrick,Deborah,Ochil Hill Runners,F,0:40:46
35,Fraser,Vivian,Unattached,F40,0:40:51
36,Mathieson,Shelley,Unattached,F,0:41:37
37,Johnston,Jane,Unattached,F,0:46:24
38,McCourt,Tom,Unattached,M50,0:47:48
39,Phillips,Catriona,Unattached,F,0:47:48
