RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Tullie,Douglas,HBT,M,1:08:31
2,Whitlie,Stewart,Carnethy,M50,1:12:56
3,Marshall,Brian,HELP,M40,1:15:29
4,Stewart,Iain,Westerlands,M,1:16:55
5,Cox,Andrew,Moorfoot Runners,M,1:17:25
6,Andrew,Mike,Carnethy,M50,1:21:34
7,Williams,Colin,Moorfoot Runners,M,1:22:04
8,Short,Kenny,Teviotdale Harriers,M50,1:22:27
9,Simpson,Peter,Carnegie Harriers,M50,1:23:09
10,Fletcher,Adam,Alnwick Harriers,M50,1:24:20
11,Wood,Keith,Saltwell Harriers,M50,1:25:08
12,Murray,Keith,Teviotdale Harriers,M50,1:25:11
13,Pendrich,Neil,Carnethy,M40,1:25:16
14,King,Steven,Carnegie Harriers,M40,1:25:32
15,Duff,John,Northumberland FR,M50,1:25:50
16,McCall,Tim,Norham RC,M50,1:26:43
17,McGovern,Michael,Moorfoot Runners,M40,1:26:52
18,Hart,Al,HBT,M40,1:26:57
19,Rowland,Ian,Dunbar RC,M50,1:27:27
20,Tullie,John,Teviotdale Harriers,M50,1:27:56
21,Dougal,Darin,Moorfoot Runners,M40,1:29:38
22,Thompson,Jim,Saltwell Harriers,M40,1:30:37
23,Curtis,Lee,Dunbar RC,M40,1:30:42
24,Rooney,Edmund,Lauderdale Limpers,M50,1:30:53
25,McMullan,George,Norham RC,M40,1:32:01
26,Skea,Christopher,Moorfoot Runners,M,1:32:03
27,Morozzo,John,Unattached,M40,1:32:41
28,Cruickshanks,Ross,Shettleston Harriers,M,1:33:06
29,Simkin,Steven,Carnethy,M40,1:33:15
30,Bain,Emma,Northumberland FR,F40,1:33:46
31,Shepherd,Robert,Unattached,M,1:35:40
32,Anderson,Laurie,Lomond Hill Runners,M50,1:36:33
33,Kirby,Richard,Morpeth Harriers,M,1:37:33
34,Milligan,Douglas,Solway,M60,1:38:04
35,McDonald,Scott,Moorfoot Runners,M40,1:38:35
36,Hartree,Mark,Carnethy,M40,1:41:00
37,Davie,Kevin,Carnegie Harriers,M,1:43:52
38,Latham,Mark,Northumberland FR,M50,1:48:12
39,Lawrence,Will,Northumberland FR,M50,1:49:16
40,Best,Sally,Carnethy,F,1:50:46
41,Sleggs,Paul,HBT,M,1:51:31
42,Stevenson,Kevin,Gala Harriers,M50,1:51:32
43,Davidson,Stephen,Unattached,M50,1:57:03
44,McAdam,Sarah,Portobello,F,1:57:50
45,Clough,Steve,Norham RC,M60,1:58:24
46,McAdam,Pauline,Teviotdale Harriers,F60,2:00:59
47,Hunter,Bill,Borders Triathletes,M60,2:01:38
48,Smithard,Phil,Carnegie Harriers,M60,2:02:04
49,Lockie,Paul,Teviotdale Harriers,M40,2:04:29
50,Khursheed,Amjad,Mossley Hill,M50,2:05:24
51,Fleming,Morna,Pitreavie,F60,2:07:14
52,Macdonell,David,Unattached,M50,2:07:52
53,Gilthorpe,David,Saltwell Harriers,M50,2:07:58
54,Slater,Malcolm,North Shields Poly,M50,2:13:55
55,Adamson,George,North Shields Poly,M60,2:24:46
56,Birch,Frank,Teviotdale Harriers,M70,2:38:00
57,Grimsditch,Kate,Gala Harriers,F,2:43:34
58,King,Shelagh,Gala Harriers,F60,2:43:34
