RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Crutchfield,Stuart,Lochaber AC,M,0:26:04
2,Bossard,Michael,Lochaber AC,M,0:27:02
3,Burns,Steven,Lochaber AC,MJ,0:27:55
4,Mackellaig,Iain,Lochaber AC,M40,0:29:54
5,Macmillan,Gavin,Lochaber AC,M,0:30:14
6,Neilly,Mark,Unattached,M,0:30:31
7,Walton,Finlay,Westerlands,M,0:30:40
8,Waslidge,Neil,Lochaber AC,M40,0:30:57
9,Lamont,Allan,Lochaber AC,M,0:31:10
10,Miller,Ben,Unattached,M,0:31:32
11,Charlton,Nick,RCS Cycles,M40,0:31:48
12,Griffiths,Bruce,Unattached,M,0:32:41
13,Weir,Jonathan,Unattached,M,0:32:53
14,Macniven,Craig,Unattached,M,0:33:14
15,Macdougall,Colin,Tinto Hill Runners,M40,0:33:22
16,Binnie,Gordon,Lochaber AC,M40,0:33:23
17,MacKinnon,Barrie,Lochaber AC,M,0:33:25
18,Marshall,Ian,Dunoon Hill Runners,M40,0:33:26
19,Connor,Julia,Unattached,F40,0:33:29
20,Maclean,Robert,Lochaber AC,M40,0:34:22
21,Rennard,Helen,Lochaber AC,F,0:36:15
22,Macnab,Graham,Lochaber AC,M50,0:36:25
23,Walton,Eric,Unattached,M50,0:37:45
24,Longster,Richard,Dunoon Hill Runners,M40,0:37:54
25,Macmillan,Ross,Lochaber Jog Scotland,M,0:38:14
26,Kennedy,Nancy,Lochaber AC,F50,0:38:42
27,Murray,Leigh,Unattached,F50,0:39:20
28,Pearce,Emma,Lochaber AC,F40,0:40:43
29,Murdoch,Ray,Lochaber AC,M60,0:41:09
30,Murphy,Louise,Dunoon Hill Runners,F,0:41:20
31,Fitzpatrick,Bryan,Dunoon Hill Runners,M,0:41:40
32,Morris,Sean,Unattached,M,0:42:33
33,Johnston,Ellen,Unattached,F,0:42:39
34,MacKintosh,Hugh,Lochaber AC,M50,0:43:34
35,Laidler,Derek,Unattached,M40,0:46:22
36,Good,Bobby,Dunoon Hill Runners,M40,0:46:48
37,Kitson,Aileen,Lochaber AC,F50,0:51:44
38,Murdoch,Elma,Lochaber AC,F60,0:54:04
