RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Knox,Thomas,Anster Haddies,M,1:22:53
2,Braby,Liam,Carnethy,M,1:26:10
3,Williamson,Matt,Blane Runners,M,1:26:44
4,Knox,Jonny,Anster Haddies,M50,1:28:16
5,Beattie,James,Unattached,M40,1:33:29
6,Meikle,Tom,Unattached,M,1:35:43
7,Matthews,Steve,Dundee Hawkhill,M40,1:36:54
8,White,David,Kilmarnock Harriers,M40,1:40:56
9,Watson,Dan,Lochtayside,M40,1:42:12
10,Spalding,Ross,Ochil Hill Runners,M,1:46:19
11,Houston,Val,Westerlands,F50,1:46:24
12,Robinson,Jim,Bellahouston RR,M50,1:47:47
13,Mahoney,Lorna,Westerlands,F50,1:49:23
14,Mathieson,Stuart,Bellahouston RR,M,1:49:44
15,Barratt,Matt,Unattached,M40,1:53:15
16,Haines,Chloe,Dark Peak,F,1:54:36
17,Kealey,Philip,Unattached,M40,1:56:09
18,Johnston,Stephen,Milburn Harriers,M50,1:56:50
19,Beedie,Iain,Lomond Hill Runners,M40,2:03:13
20,Wilson,Colin,Lomond Hill Runners,M50,2:05:39
21,Katz,Ethan,Bellahouston RR,M,2:06:42
22,Douglas,George,Westerlands,M50,2:09:47
23,Leyton,Richard,Bellahouston RR,M40,2:12:32
24,Wilson,Joan,Lomond Hill Runners,F50,2:13:55
25,Irving,John,Dundee Road Runners,M40,2:14:28
