FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Wild,Finlay,Lochaber AC,M,00:59:53
2,Cartwright,Billy,Matlock AC,M,01:02:38
3,Lennon,Eoin,Carnethy ,M,01:03:03
4,Espie,James,Deeside Runners,M,01:03:22
5,Graves,Alastair,Ochils,M,01:03:58
6,Vokes,Philip,Unattached,M,01:04:13
7,Thorton,Alistair,Howgill Harriers,M,01:05:46
8,Howie,Robin,Highland HR,M,01:05:53
9,Taylor,Luke,Highland HR,M,01:09:40
10,Anthony,Alasdair,Ochils,M40,01:09:48
11,Beaven,Alexander,Highland HR,M,01:10:32
12,Ross,Alan,Lochaber AC,M40,01:11:31
13,Lara Molina,Rodrigo,Edinburgh Uni H&H,M,01:11:35
14,Bartholomew,Douglas,Unattached,M,01:11:44
15,Cooling,Harry,Howgill Harriers,M,01:11:51
16,Crutchfield,Stuart,Lochaber AC,M,01:11:56
17,Lunt,Mark,Carnethy ,M,01:12:46
18,Fraser,Callum,Lochaber AC,M,01:12:49
19,Ferguson,Norman,Stornoway R & AC,M,01:12:55
20,Williams,Francis,Highland HR,M40,01:13:36
21,Jackson,Nichola,Keswick AC,F,01:13:54
22,Butler,Elsie,Howgill Harriers,F,01:14:21
23,Brookes,Robert,Cosmics,M40,01:14:38
24,Bannister,Richard,Deeside Runners,M40,01:14:40
25,Drysdale,Simon,Lochaber AC,M,01:14:40
26,Mann,Joe,Highland HR,M,01:16:27
27,Gardiner,Michael,Lochtayside,M40,01:17:07
28,Campbell,Kirsty,Deeside Runners,F,01:17:45
29,Macdonald,Donnie,Inverness Harriers,M40,01:17:45
30,Morley,Scott,Eden Runners,M,01:17:47
31,Anderson,Ben,Cairngorm Runners,M,01:17:50
32,Whiteside,Gavin,Highland HR,M40,01:17:52
33,Finch,Tom,Westerlands CCC,M,01:18:18
34,Cameron,Angus,Lochaber AC,M,01:18:50
35,Rogan,Kirstie,Highland HR,F,01:19:53
36,McDougall,Stephen,Carnethy ,M,01:20:04
37,Bentley,Alfie,Lochaber AC,M,01:20:34
38,Lorimer,Hayden,HBT,M50,01:20:39
39,Kirk,Lachlan,Grampian Orienteers,M,01:21:23
40,Smith,Alan,Deeside Runners,M60,01:21:25
41,Cummins,Dave,Highland HR,M50,01:21:27
42,Mudge,Angela,Ochils,F50,01:21:51
43,Maclennan,Iain,Highland HR,M40,01:22:08
44,Thomson,Iain,Lomonds,M,01:23:01
45,Marwick,Caroline,Highland HR,F,01:23:15
46,Griffiths,Bruce,Unattached,M,01:23:39
47,McFadden,Erin,Stonehaven RC,F,01:23:47
48,Wilson,Stewart,Highland HR,M50,01:24:01
49,Macphail,Catherine Joan,Shettleston Harriers,F,01:24:10
50,Smith,Christopher,Highland HR,M40,01:24:15
51,Williamson,Clyde,Cosmics,M,01:24:18
52,Williamson,Jason,Cosmics,M50,01:24:29
53,Addy,Stephen,Unattached,M,01:24:31
54,Skillcorn,Sam,Unattached,M,01:25:10
55,Riding,David,Westerlands CCC,M,01:25:48
56,Foggo,Iain,Lochaber AC,M,01:26:15
57,Wallace,Cameron,Ochils,M,01:26:27
58,Lamont,Donald,Lochaber AC,M,01:26:45
59,Wheater,James,Cosmics,M,01:26:46
60,Klunder,Katherine,Chorley A & T C,F,01:26:51
61,Hunter,Niamh,Edinburgh Uni H&H,F,01:27:28
62,Conway,Pete,Lochaber AC,M,01:27:40
63,Oldham,Veronique,Cosmics,F50,01:27:40
64,Padilla,Monica,Highland HR,F,01:27:49
65,Gordon,Helen,Unattached,F,01:29:38
66,Gillies,Sam,Carnethy ,M,01:29:48
67,O'Neill,Owen,Westerlands CCC,M,01:30:40
68,Krall,Richard,Unattached,M40,01:30:53
69,Myatt,Rona,Westerlands CCC,F,01:30:58
70,Cameron,Hilary,Forres Harriers,F50,01:31:56
71,Watson,Alastair,Highland HR,M60,01:32:16
72,Macfadyen,Gary,Forres Harriers,M50,01:32:53
73,Robertson,Iona,Highland HR,F40,01:32:57
74,Sparks,Arron,Highland HR,M,06:33:07
75,Sharp,Hannah,Unattached,F,01:33:10
76,Giangreco,Adam,Highland HR,M40,01:33:19
77,McIntyre,Kenneth,Lochaber AC,M50,01:33:50
78,Carter,Nick,Unattached,M50,01:34:11
79,Pryde,Gordon,Lomonds,M60,01:34:19
80,Turner,Dave,Lomonds,M50,01:35:05
81,Wardrop,Scott,Ochils,M40,01:35:16
82,Frake,Karen,Highland HR,F40,01:35:24
83,Combe,Alastair,Unattached,M50,01:36:00
84,Wilson,Neil,Highland HR,M50,01:36:25
85,Taylor,Gordie,Highland HR,M50,01:36:53
86,Hine,David,Cairngorm Runners,M40,01:36:55
87,Blackley,Lisa,Unattached,F40,01:37:07
88,Kirk,David,Cosmics,M50,01:37:20
89,Ruddick,Jennifer,Westerlands CCC,F,01:37:30
90,Graham,Jamie,Unattached,M,01:38:22
91,Acheson,Jessica,Forres Harriers,F,01:38:34
92,Hall,Mark,Insch TRC,M50,01:38:51
93,Burnside,Steven,Highland HR,M40,01:39:09
94,Ambrose,Graeme,Inverness Harriers,M60,01:41:31
95,Ingram,Ewan,Unattached,M,01:41:49
96,Chapman,Andrew,Cosmics,M40,01:42:12
97,Disher,Amy,Lochaber AC,F,01:42:21
98,Moodie,Lindsey,Highland HR,F,01:42:27
99,Moody,Paul,Highland HR,M60,01:43:21
100,Duncan,David,Ochils,M60,01:43:52
101,Boloux,Alexandra,Edinburgh Uni H&H,F,01:43:54
102,Dent,Matt,Tain,M40,01:44:36
103,Shaw,Trevor,Lochtayside,M50,01:44:51
104,Haines,Lucy,Edinburgh Uni H&H,F,01:45:29
105,Andrews,Margaret,Highland HR,F50,01:45:41
106,Oliver,David,Deeside Runners,M60,01:46:39
107,Gillien,Kenneth,Unattached,m,01:47:20
108,Atkin,David,Westerlands CCC,,01:48:16
109,Macpherson,Shona,Highland HR,F40,01:48:30
110,Cameron,Kathleen,Lochaber AC,F,01:49:25
111,Till,Dave,Skye & Lochalsh RC,M60,01:49:44
112,Sommerville,Emma,Unattached,F,01:49:53
113,Coghill,Andy,Highland HR,M,01:49:55
114,Webster,Rod,Highland HR,M50,01:50:22
115,Artacho,Morgane,Highland HR,F40,01:52:42
116,Sim,Andrew,Carnegie Harriers,M50,01:53:27
117,Norton,Emma,Unattached,F,01:53:29
118,Brown,Chloe,Howgill Harriers,F,01:53:34
119,Treasurer,Jim,Lochaber AC,M60,01:54:20
120,Valentine,Russ,Dundee RR,M50,01:55:45
121,Polak,Jo,Highland HR,F60,01:57:15
122,Treasurer,Claire,Lochaber AC,F40,01:57:27
123,Amadori,Sofia,Ochils,F,01:58:57
124,MacGillivray,Shelley,Lochaber AC,F,01:59:13
125,Oliver,Jane,Deeside Runners,F60,01:59:19
126,Clunas,Gillian,Cosmics,F60,02:00:18
127,Eleftheriou,Katerina,University of Stirling TC,F,02:02:50
128,Hay,Debz Way,Anster Haddies ,F50,02:02:50
129,Fowler,Paul,Ochils,M40,02:11:58
130,Oikkonen,Kaisa,Forres Harriers,F40,02:14:46
131,Ellison,Chris,Cairngorm Runners,M40,02:15:02
132,Talbot,Lucy,Unattached,F,02:39:46
