FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Douglas,Andrew,Inverclyde AC,M,02:08:08
2,Morgan,Tim,Carnethy HRC,M,02:13:59
3,Simpson,Tom,Ambleside AC,M,02:14:36
4,Dry,Dan,Shettleston Harriers,M,02:14:56
5,Espie,James,Deeside Runners,M,02:15:40
6,Fallas,Andrew,Carnethy HRC,M40,02:17:01
7,Lennon,Eoin,Carnethy HRC,M,02:17:30
8,Thornton,Alistair,Howgill Harriers,M,02:17:44
9,Graves,Alastair,Ochil Hill Runners,M,02:19:28
10,Spalding,Ross,Ochil Hill Runners,M,02:20:02
11,Callan,Thomas,Westerlands CCC,M,02:20:32
12,Quinn,Adam,Unattached,M,02:21:36
13,Masson,Alistair,Carnethy HRC,M,02:23:44
14,Yells,John,Lochaber AC,M,02:24:30
15,Cooling,Harry,Howgill Harriers,M,02:24:54
16,McKenna,Bryan,Carnethy HRC,M40,02:25:22
17,Sedman,Eliot,Carnethy HRC,M40,02:25:52
18,Downie,Robin,Unattached,M,02:26:05
19,Gilmore,Andrew,Highland Hill Runners,M,02:26:14
20,Lennox,Jethro,Shettleston Harriers,M40,02:26:38
21,Campbell,Alasdair,Cambuslang Harriers,M,02:26:49
22,Davis,Andrew,Ochil Hill Runners,M40,02:26:56
23,Ashwood,Dan,Edinburgh Uni H & H,M,02:28:20
24,Ross,Alan,Lochaber AC,M40,02:29:48
25,Wainwright,Sam,Ochil Hill Runners,M,02:30:11
26,Lamont,Andrew,Carnethy HRC,M40,02:30:52
27,Taylor,Luke,Highland Hill Runners,MJ,02:31:02
28,Cope,David,Howgill Harriers,M,02:31:05
29,Macrae,Andrew,Carnethy HRC,M50,02:31:32
30,Wallace,David,Ochil Hill Runners,M40,02:31:46
31,McLeod,Alasdair,Ochil Hill Runners,M,02:32:28
32,Cox,Andrew,Moorfoot Runners,M,02:32:41
33,Knox,Thomas,Anster Haddies,M,02:33:36
34,Graves,Catriona,Carnethy HRC,F,02:34:27
35,Gallacher,Craig,Westerlands CCC,M,02:35:25
36,Cabrera Vlades,Francisco Javier,Highland Hill Runners,M,02:36:10
37,Fisher,George,Lochaber AC,M,02:36:38
38,Symonds,Joe,Shettleston Harriers,M,02:37:03
39,Insausti,Victor,Ochil Hill Runners,M,02:37:07
40,Pantrey,Chris Grant,Shettleston Harriers,M40,02:37:24
41,Reid,Michael,Carnethy HRC,M40,02:37:56
42,Foggo,Iain,Lochaber AC,M,02:38:08
43,Poulter,Alwyn,Westerlands CCC,M,02:38:30
44,Whitlie,Stewart,Carnethy HRC,M55,02:38:51
45,Ferguson,Norman,Stornoway Running & Athletics Club,M,02:39:21
46,Pender,Iain,Shettleston Harriers,M,02:40:02
47,Howie,Robin,Highland Hill Runners,M,02:40:27
48,Harris,Mark,Fife AC,M50,02:40:34
49,Eisen,Luis,Shettleston Harriers,MJ,02:40:35
50,Cameron,Angus,Lochaber AC,M,02:40:47
51,Beresford,Will,Westerlands CCC,M,02:41:50
52,Waite,Joseph,Westerlands CCC,M,02:42:00
53,Chepelin,Oleg,HBT,M,02:42:20
54,Fraser,Gary,Ochil Hill runners,M50,02:42:50
55,Lavin,Daniel,Moorfoot Runners,M,02:42:55
56,MacInnes,Alasdair,Westerlands CCC,M,02:42:57
57,MacKenzie,Fraser,Lochaber AC,M,02:43:04
58,Johnston,Fergus,Carnethy HRC,M,02:43:15
59,Halcrow,Bryony,Ambleside AC,F,02:43:16
60,Muir,Jonny,Carnethy HRC,M40,02:43:32
61,Stewart,Iain,Westerlands CCC,M40,02:45:49
62,Holloway,Max,Unattached,M,02:46:22
63,Thurlow-Begg,Richard,Westerlands CCC,M,02:47:04
64,Gilmore,Iain,Carnethy HRC,M,02:47:32
65,Bowers,William,Ochil Hill Runners,M,02:47:57
