RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Whitlie,Stewart,Carnethy,M40,2:34:47
2,Ascroft,Jon,Carnethy,M,2:41:31
3,Upson,Chris,Westerlands,M40,2:52:17
4,Anderson,Russell,Moorfoot Runners,M50,2:58:34
5,Paterson,Robbie,Moray Road Runners,M,3:00:36
6,Riach,David,Westerlands,M40,3:02:50
7,Kelly,Graham,Westerlands,M40,3:05:55
8,Fraser,Gary,Ochil Hill Runners,M40,3:13:05
9,Dickson,David,Westerlands,M50,3:16:05
10,MacLeod,Murdo,Westerlands,M50,3:18:16
11,Templeman,Simon,Ochil Hill Runners,M,3:23:28
12,Hall,Johnny,Moorfoot Runners,M,3:25:26
13,Homewood,Ellen,Westerlands,F,3:26:24
14,Thomas,Nigel,Helm Hill Runners,M40,3:28:46
15,Diver,Michael,Clydesdale Harriers,M40,3:40:08
16,Drain,Alex,Troon Tortoises,M50,3:55:31
17,Dealtry,Eddie,Ochil Hill Runners,M60,3:55:35
18,MacEwan,John,Ochil Hill Runners,M40,3:59:38
19,Ascroft,Lorna,Carnethy,F,3:59:59
