RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Nicolson,William,Highland Hill Runners,M40,0:52:10
2,Delaney,Zachary,North Highland Harriers,M,0:55:14
3,Newlands,Bryan,North Highland Harriers,M,0:56:04
4,Wilson,Stewart,Highland Hill Runners,M40,0:56:47
5,Krogulec,Waldemar,Highland Hill Runners,M,0:57:16
6,Macdonald,Dougie,Highland Hill Runners,M40,0:58:47
7,Harrison,Simon,North Highland Harriers,M40,0:58:58
8,Sutherland,Ryan,North Highland Harriers,M,1:00:29
9,Sutherland,Michael,North Highland Harriers,M,1:00:49
10,Earnshaw,Cameron,Unattached,M,1:01:15
11,O`Neill,Diarmid,North Highland Harriers,M,1:01:45
12,Harris,Aaron,North Highland Harriers,M,1:02:35
13,Dunnett,Emma,North Highland Harriers,F,1:03:38
14,Hunt,Richard,North Highland Harriers,M,1:04:37
15,Irvine,Gill,Highland Hill Runners,F50,1:04:53
16,Watson,Alastair,Highland Hill Runners,M50,1:04:55
17,Walker,Ian,North Highland Harriers,M,1:05:07
18,Hughes,Alan,North Highland Harriers,M,1:05:12
19,Knapp,Jason,Dunoon Hill Runners,M,1:05:19
20,Christie,Sandy,North Highland Harriers,M,1:06:44
21,Sutherland,Alex,Highland Hill Runners,M60,1:07:02
22,Ross,Stuart,Highland Hill Runners,M,1:07:06
23,Macdonald,Sanders,North Highland Harriers,M,1:07:12
24,McKechnie,Russell,Highland Hill Runners,M50,1:10:27
25,Walker,Joanna,North Highland Harriers,F,1:30:41
26,Hunt,Louise,North Highland Harriers,F,1:46:30
27,Miller,Lorna,North Highland Harriers,F,1:46:30
