FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Howie,Robin,Highland Hill Runners,M,00:27:40
2,Beaven,Ally,Highland Hill Runners,M,00:28:47
3,Urquhart,Rob,Highland Hill Runners,M,00:28:47
4,Nicolson,Wullie,Highland Hill Runners,M,00:29:44
5,Sparks,Arron,Highland Hill Runners,M,00:30:41
6,Whiteside,Gavin,Highland Hill Runners,M,00:30:45
7,Mcghee,Andrew,Unattached,M,00:31:15
8,Mccorquodale,Ally,Highland Hill Runners,M,00:31:22
9,Vanderhoven,Chris,Highland Hill Runners,M,00:31:38
10,Mackintosh,Fraser,Highland Hill Runners,M,00:31:44
11,Smith,Chris,Highland Hill Runners,M,00:32:09
12,Marwick,Caroline,Highland Hill Runners,F,00:32:16
13,Padilla,Monica,Highland Hill Runners,F,00:33:12
14,Murdoch,Calum,Highland Hill Runners,M,00:33:14
15,Giangreco,Adam,Highland Hill Runners,M,00:33:25
16,Wallace,Craig,Highland Hill Runners,M,00:33:35
17,Wilson,Marc,Highland Hill Runners,M,00:33:45
18,Crewe,Ruth,Highland Hill Runners,F,00:34:33
19,Macdonald,Dougie,Highland Hill Runners,M,00:35:07
20,Rendall,Erin,Highland Hill Runners,F,00:36:29
21,Campbell,Hugh,Unattached,M,00:36:49
22,Sinclair,William,Unattached,M,00:36:52
23,Mackie,Eugene,Highland Hill Runners,M,00:40:55
24,Mcintyre,Karen,Unattached,F,00:42:45
25,Beck,Sharon,Highland Hill Runners,F,00:43:21
26,Gibb,Catriona,Highland Hill Runners,F,00:44:16
27,Kramers,Kirsten,Unattached,F,00:47:16
