FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Thornton,Alistair,Ochil Hill runners,M,00:49:17
2,Campbell,Alasdair,Cambuslang Harriers,M,00:50:38
3,Morgan,Tim,Carnethy,M,00:52.27
4,MacPherson,Chris,Unattached,M,00:53:39
5,Otton,Thomas,Carnethy,M,00:53:47
6,Vokes,Philip,Howgill Harriers,M,00:55:03
7,Nonhebel,Caleb,Unattached,M,00:55:26
8,Hooper,Sam,Keswick AC,M,00:55:37
9,Smith,Aidan,Carnethy,M,00:56:53
10,Moran,Colm,Unattached,M,00:57:57
11,Gillespie,Gregor,Unattached,M,00:58:50
12,Morris,Ross,Westerlands CCC,M,00:59:05
13,Luetchford,Alex,HBT,M,00:59:41
14,Farrell,Joshua,Lomond Swim & Tri ,M,01:00:02
15,Campbell,Garry,Lochaber AC,M,01:00:25
16,Allsop,David,Kirkintilloch Olympians,M50,01:00:27
17,Drysdale,Simon,Lochaber AC,M,01:00:33
18,Houston,Craig,Irvine RC,M,01:01:17
19,Nicholl,Ross,Blane Runners,M40,01:02:04
20,Smith,Alan,Deeside Runners,M60,01:02:14
21,Anderson,Micky,Westerlands CCC,M60,01:03:23
22,Johnstone,Leo,Dumbarton AAC,M,01:04:07
23,Macdonald,Steve,Lochaber AC,M40,01:04:35
24,MacDonald,John Lawrie,Lochaber AC,M40,01:04:45
25,Brennan,Oisin,Shettleston Harriers,M,01:05:16
26,MacInnes,Alasdair,Westerlands CCC,M,01:06:58
27,Duncan,Eric,Highland Hill Runners,M50,01:07:06
28,Mayers,James,Musselburgh ,M60,01:07:08
29,Wilson,Emma,Garscube Harriers,F,01:07:31
30,Harkin,Richie,Ayrshire Trail Runners,M,01:07:45
31,Callander,Alastair,Westerlands CCC,M,01:07:47
32,Roper,Marc,Westerlands CCC,M60,01:08:03
33,Woods,Ben,Unattached,M40,01:08:28
34,Reid,Don,Westerlands CCC,M60,01:08:40
35,Gillies,Sam,Carnethy,M,01:08:59
36,MacDonald,Sarah,Lochaber AC,F,01:09:19
37,Cooper,James,Westerlands CCC,M50,01:09:49
38,Conway,Pete,Lochaber AC,M,01:10:14
39,MacMillan,Jura,Carnethy,F,01:10:39
40,Gibson,Louie,Unattached,M,01:10:47
41,Weir,Jonathan,Unattached,M40,01:12:20
42,Lipton,Gareth,Unattached,M,01:13:31
43,Garnett,Ian,Unattached,M,01:14:14
44,Dick,Paul,Unattached,M40,01:14:23
45,Cunningham,Kerry,Westerlands CCC,F,01:14:58
46,Nairn,Kevin,Unattached,M50,01:14:59
47,Gibson,Innes,ERC,M60,01:15:49
48,Martin,Nathan,Lochaber AC,M50,01:16:05
49,Crawford,Eddie,Unattached,M50,01:16:21
50,Wilkinson,Owen,Carnethy,M,01:17:01
51,McKay,Craig,Unattached,M60,01:18:00
52,Brownlie,Gary,Unattached,M40,01:18:03
53,Shelley,Edward,Unattached,M,01:18:47
54,Hamilton,Tilly,Carnethy,F,01:19:03
55,Shepherd,Rozy,Carnethy,F,01:20:05
56,Quinn,John,Westerlands CCC,M60,01:20:56
57,Pugh,Roderick,Kilmarnock Harriers ,M60,01:21:31
58,Johnston,Stephen,Milburn Harriers,M60,01:21:46
59,Johnson,Laura,Unattached,F,01:22:25
60,Majury,Mark,Helensburgh AAC,M,01:23:16
61,Haines,Lucy,Carnethy,F,01:23:41
62,Furse,Chris,Westerlands CCC,M50,01:24:40
63,Lilley,Roanne,Carnethy,F,01:24:42
64,Kennedy,Michaela,Lochaber AC,F,01:24:42
65,Sim,Texa,Unattached,F,01:24:43
66,Husbands,Jessica,HBT,F,01:26:35
67,Guthrie,Neil,Carnethy,M40,01:26:35
68,Halliday,William,Mid Argyll Tri & CC,M60,01:26:43
69,Strachan,Paul,Westerlands CCC,M70,01:27:29
70,McKeown,Stephen,Milburn Harriers,M50,01:27:41
71,Mccrae,Dana,Unattached,F40,01:27:52
72,Sandeman,Roddy,Unattached,M,01:29:08
73,Blain,Ben,Unattached,M50,01:29:49
74,Steen,Anna,Carnethy,F,01:30:01
75,Walsh,Amy,Unattached,F,01:30:28
76,MacGillivray,Shelley,Lochaber AC,F,01:31:41
77,Walsh,Bradley,Unattached,M,01:32:28
78,Greene,Bran,Unattached,M40,01:32:49
79,Mann,Allan,Unattached,M,01:32:54
80,Simister,Rebecca,Bellahouston Harriers,F,01:33:25
81,Brechin,Kim,SBF,F,01:38:13
82,McDougall,Simon,Bellahouston Harriers,M40,01:38:27
83,Williams,Manon,Westerlands CCC,F,01:43:02
84,Bell,Robert,Westerlands CCC,M,01:43:49
85,Smith,Harry,Tinto Hill Runners,M60,01:44:48
86,MacLellan,Paul,Scottish Fire & Rescue,M50,01:49:38
87,MacSween,Alastair,Wee County Harriers,M50,01:50:08
88,Robbins,Hugo,Westerlands CCC,M,01:52:54
89,Mckenna,Ruth,Unattached,F,02:04:55
90,Smith,Janice,HBT,F60,02:10:46
91,Elliot,John,Unattached,M50,02:38:48
92,Smith,Emma,HBT,F,02:40:53
