FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Gamble,Jonathan,Unattached,M,00:33:12
2,Battle,Hamish,Metro Aberdeen RC,M,00:33:39
3,Benton,Josh,Unattached,M,00:35:09
4,Thom,Caiden,Metro Aberdeen RC,M,00:35:19
5,Simmers,Michael,Unattached,M,00:36:33
6,Bruce,Claire,Metro Aberdeen RC,F,00:36:35
7,Howorth,Charles,Stonehaven RC,M40,00:37:34
8,Bloomfield,Harry,Unattached,M,00:38:08
9,Kirk,Lachlan,Unattached,M,00:38:13
10,Lorimer,Haden,HBT,M50,00:38:18
11,Williamson,Jason,Cosmics,M50,00:39:05
12,Irvine,C J,Deeside Runners,F,00:39:44
13,Littlejohn,Kevin,Deeside Runners,M40,00:40:01
14,Morrison,Hannah,Unattached,F,00:40:45
15,Smith,Alan,Deeside Runners,M60,00:40:47
16,Murdoch,Elaine,Cosmics,F,00:41:11
17,McDonald,Dennis,Cosmics,M50,00:42:14
18,MacPhail,Jim,Unattached,M40,00:42:28
19,Sheridan,Bob,Deeside Runners,M50,00:42:36
20,Tivendale,Drew,Deeside Runners,M50,00:42:44
21,Bain,Katie,Deeside Runners,F,00:42:51
22,Jackson,Kimberley,Unattached,F,00:43:00
23,Sutherland,Ally,Cosmics,M40,00:43:18
24,Ingram,Richard,Unattached,M50,00:43:25
25,Newman,Miles,Deeside Runners,M60,00:43:30
26,Anderson,Graeme,Deeside Runners,M50,00:43:34
27,Taylor,Lucy,Unattached,F,00:43:53
28,Cruickshank,Greig,JSK Running Club,M60,00:44:06
29,Stone,Malcolm,AAAC,M50,00:44:11
30,Robertson,Hugh,Insch TRC,M40,00:44:48
31,Willox,Russell,Metro Aberdeen RC,M40,00:45:06
32,Kirk,David,Cosmics,M50,00:46:03
33,Dalton,John,Unattached,M60,00:46:05
34,Heath,Kevin,Cosmics,M60,00:46:16
35,Radcliffe,Andrew,Insch TRC,M50,00:47:43
36,Vanbeijma,Lieneke,Insch TRC,F40,00:48:12
37,Douglas,Garry,Insch TRC,M40,00:48:33
38,Radford,Mark,Insch TRC,M50,00:48:42
39,Hall,Mark,Insch TRC,M50,00:48:42
40,Ross,Alan,Canicross Aberdeenshire,M40,00:49:02
41,Lovie,Louise,Dufftown Jog Scotland,F60,00:49:30
42,Rebut,Romain,Unattached,M40,00:49:53
43,Howorth,Ishbel,Stonehaven RC,F,00:50:54
44,Dick,Alan,Cosmics,M50,00:51:51
45,Jackson,Anna,Unattached,F,00:52:54
46,Duncan,Adam,Insch TRC,M,00:53:05
47,Walker,Angela,Insch TRC,F50,00:55:59
48,Russell,Lee,Insch TRC,M50,00:57:04
49,Glen,Jane,Insch TRC,F50,00:57:06
50,Jackson,Richard,Unattached,M50,00:59:15
51,Hay,Callum,JSK Running Club,M,01:01:04
52,Ferguson,Mark,Unattached,M,01:07:20
