FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Wolfe,Hamish,Carnethy,M,00:30:08
2,Fisher,Sam,Howgill Harriers,M,00:30:26
3,Wright,Joseph,Deeside Runners,M,00:31:29
4,Gooch,Matthew,Unattached,M,00:32:16
5,Williamson,Clyde,Cosmics,M,00:32:51
6,Slimon,James,Unattached,M,00:33:47
7,Wilson,Euan,Insch TR ,M,00:35:21
8,Adams,Scott,Metro Aberdeen,M,00:35:54
9,Barclay,David,Garioch RR,M40,00:36:49
10,Howorth,Charles,Stonehaven RC,M,00:37:16
11,Urquhart,John,Moray Road Runners,M50,00:37:32
12,Rose,Alex,Metro Aberdeen,M40,00:38:04
13,Jamieson,David,Metro Aberdeen,M,00:38:13
14,Williamson,Jason,Cosmics,M50,00:38:25
15,Lorimer,Hayden,HBT,M40,00:38:31
16,Langan,David,Unattached,M40,00:39:11
17,Aitken,Graham,Insch TR ,M,00:39:20
18,Campbell,Kirsty,Deeside Runners,F,00:39:55
19,Omand,Elaine,Metro Aberdeen,F,00:40:29
20,Cooper,Hamish,Unattached,M,00:40:45
21,Sangster,Chloe,Metro Aberdeen,F,00:40:50
22,Cruickshank,Greig,JSK RC,M60,00:42:27
23,Sandonis,Maitane,Unattached,F,00:42:44
24,Lloyd,Sam,Unattached,M,00:42:45
25,Sutherland,Ally,Cosmics,M40,00:42:47
26,Little,Rachel,Insch TR ,F40,00:42:48
27,Baptie,Rebecca,Cosmics,F,00:42:48
28,Cruickshank,James,Metro Aberdeen,M,00:43:21
29,Hall,Mark,Insch TR ,M50,00:44:05
30,Larmour,Colin,Cosmics,M50,00:44:15
31,Chalmers,Quintin,Metro Aberdeen,M40,00:44:43
32,McLelland,Drew,JSK RC,M40,00:45:35
33,Ritchie,Charlie,Deeside Runners,M60,00:46:00
34,Whellams,Jack,Unattached,M,00:46:25
35,Robertson,Hugh,Insch TR ,M40,00:46:52
36,Engemann,Tom,Metro Aberdeen,M,00:47:10
37,Radford,Mark,Insch TR ,M50,00:48:32
38,Van Beijma,Lieneke,Insch TR ,F40,00:50:01
39,Dick,Alan,Cosmics,M50,00:50:12
40,Rathbone,John,Insch TR ,M,00:51:33
41,Ipsen,Caroline,Insch TR ,F50,00:52:28
42,Lisa Stewart,Mrs,Insch TR ,F,00:53:06
43,Walker,Jamie,JSK RC,M40,00:53:51
44,Munro,Eleanor,Keith & District AAC,F50,00:55:40
45,Bryce,Murray,Cosmics,M60,01:03:51
46,Scott,Dan,Unattached,M,01:06:20
47,Coutts,Peter,JogScotland Methlick,M50,01:06:51
48,Bryan,Elaine,Insch TR ,F40,01:09:40
