RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Lennox,Jethro,Shettleston Harriers,M,1:04:29
2,Anthony,Alasdair,Ochil Hill Runners,M,1:04:51
3,Stewart,Grant,Ochil Hill Runners,M,1:05:16
4,Strain,Murray,HBT,M,1:05:43
5,Peachey,Simon,Cosmics,M,1:05:48
6,Whitlie,Stewart,Carnethy,M40,1:06:52
7,McCall,Andrew,Greenock Glenpark Harriers,MU23,1:08:16
8,Wellock,Ian,HBT,M,1:08:31
9,Richmond,Kenny,Shettleston Harriers,M,1:10:07
10,Smith,Alan,Deeside Runners,M40,1:10:39
11,Cummins,Dave,Highland Hill Runners,M40,1:10:55
12,Davis,Adrian,Lomond Hill Runners,M40,1:11:31
13,Thin,Jamie,HBT,M40,1:11:41
14,Wiseman,Bob,Ochil Hill Runners,M,1:11:45
15,Ross,Dougal,Bellahouston RR,M,1:12:00
16,Smith,Tom,Lochaber AC,M,1:12:42
17,Patterson,Malcolm,Shettleston Harriers,M40,1:12:59
18,MacLean,Paul,Lochaber AC,M,1:13:46
19,Ward,Peter,Unattached,M,1:14:27
20,Smith,Bruce,Carnethy,M40,1:14:31
21,Hepburn,John,Lochaber AC,M40,1:14:33
22,Anderson,Adam,Hartfell HRC,M,1:15:23
23,Arnott,Neil,Carnegie Harriers,M,1:15:31
24,Johnston,Mark,Carnethy,M,1:15:45
25,Sullivan,Matthew,Shettleston Harriers,MU23,1:16:00
26,Stevenson,John,Ochil Hill Runners,M40,1:16:05
27,Williamson,Matt,Blane Runners,M,1:16:11
28,Prasad,Elke,Squadra Porcini,F,1:16:15
29,Simpson,Geoff,HBT,M40,1:16:34
30,Upson,Chris,Westerlands,M40,1:17:12
31,Stevenson,Jim,Irvine RC,M50,1:18:19
32,Roper,Marc,Westerlands,M40,1:18:27
33,Kennedy,Scott,Bellahouston RR,M,1:18:34
34,Glencorse,Colin,Kilmarnock Harriers,M,1:18:49
35,Miller,Allan,Unattached,M40,1:18:57
36,Scott,Tom,Fife AC,M50,1:20:04
37,Wilson,Robert,Greenock Glenpark Harriers,M50,1:20:12
