FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Douglas,Andrew,Inverclyde AC,M,01:14:43
2,Masson,Alistair,Carnethy HRC,M,01:16:27
3,Campbell,Alasdair,Cambuslang Harriers,M,01:17:50
4,Dry,Dan,Shettleston Harriers,M,01:18:21
5,Espie,James,Deeside Runners,M,01:18:38
6,Brown,Ewan,Corstorphine AAC,M,01:19:44
7,Pulham,Harry,Shettleston Harriers,M,01:20:36
8,Simpson,Robert,Shettleston Harriers,M,01:20:48
9,Thomson,Fearghas,Aberdeen AAC,M,01:21:20
10,Wilkinson,Marc,Unattched,M,01:21:52
11,Gardiner,Ritchie,Corstorphine AAC,M,01:22:01
12,Callan,Thomas,Westerlands CCC,M,01:23:28
13,Dunn,James,Corstorphine AAC,M,01:24:23
14,Fallas,Andy,Carnethy HRC,M40,01:24:49
15,Stewart,Gregor,Westerlands CCC,M,01:25:56
16,Findlay-Robinson,Rhys,Helm Hill Runners,M,01:27:37
17,Graves,Alastair,Ochil Hill Runners,M,01:27:55
18,McCall,Andrew,Greenock Glenpark Harriers,M,01:28:03
19,Richmond,Kenny,Shettleston Harriers,M50,01:28:10
20,Gilmore,Iain,Carnethy HRC,M,01:28:35
21,Blake,Kristopher,Westerlands CCC,M,01:28:57
22,Phillips,George,Westerlands CCC,M,01:29:22
23,Macrae,Andrew,Carnethy HRC,M50,01:29:36
24,Pender,Iain,Shettleston Harriers,M,01:29:43
25,Stewart,Iain,Gala Harriers,M40,01:30:42
26,Smith,Aidan,Carnethy HRC,M,01:31:56
27,Kitching,Calum,Keswick AC,M,01:31:00
28,Page,Holly,Carnethy HRC,F,01:31:05
29,Carter,Justin,Cambuslang Harriers,M50,01:31:17
30,Naylor,Donald,HBT,M50,01:31:28
31,Donnelly,Colin,Cambuslang Harriers,M60,01:31:55
32,MacKenzie,Ruaraidh,Lochaber AC,M,01:33:22
33,Macdonald,Catriona,Bellahouston RR,F,01:33:26
34,Chebbout,Ryad,Shettleston Harriers,M,01:33:40
35,Downs,Ellen,Westerlands CCC,F,01:34:15
36,Anderson,Darroch,Glasgow Uni H&H,M,01:34:20
37,Watts,Kieran,Ochil Hill Runners,M,01:34:21
38,Jessop,Tom,Arran Pace Makers,M,01:34:28
39,Horne,Arran,Westerlands CCC,M,01:34:51
40,Clarkson,Alex,Shettleston Harriers,M,01:35:20
41,Shields,Andrew,Shettleston Harriers,M,01:35:28
42,Lavin,Daniel,Moorfoot Runners,M,01:35:39
43,Braby,Liam,Carnethy HRC,M,01:35:50
