RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Zeihm-Stephen,Sean,Unattached,M,0:53:17
2,Simpson,Stuart,Stornoway AC,M40,0:54:36
3,Pritchard,Jonathan,Stornoway AC,M40,0:56:42
4,Nicoll,Grahame,Tayside Orienteers,M50,0:56:56
5,Macrury,Neil,Stornoway AC,M50,1:02:23
6,Murray,Angus,Skye & Lochalsh RC,M,1:02:31
7,Nicoll,Melanie,Lomond Hill Runners,F40,1:17:02
8,MacLean,Catherine,Stornoway AC,F,1:20:03
9,Urquart,Polly,Scalpay,F,1:37:23
10,Fitzgerald,Jean,Unattached,F,1:37:49
11,Crosbie,Heather,Unattached,F,1:40:54
