FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Wright,Angus,Team East Lothian AC,MU20,00:37:24
2,Otton,Thomas,Carnethy HRC,M,00:37:58
3,Gilmore,Iain,Carnethy HRC,M,00:40:59
4,Donnelly,Colin,Cambuslang Harriers,M60,00:41:39
5,Stewart,Iain,Gala Harriers,M40,00:41:48
6,Marshall,Brian,Haddington,M50,00:43:52
7,Hughes,Richie,Northumberland FR,M,00:44:02
8,Trewartha,Gary,Gala Harriers,M40,00:44:13
9,Lavin,Daniel,Moorfoot Runners,M,00:44:53
10,Cox,Andrew,Moorfoot Runners,M40,00:45:13
11,McCarron,Christopher,Cambuslang Harriers,M,00:45:37
12,Allsop,David,Kirkintilloch Olympians,M50,00:45:43
13,Horrocks,Mathew,Unattached,M,00:45:56
14,Harradine,Greg,Unattached,M,00:46:17
15,Paterson,Isla,Gala Harriers,FU20,00:46:20
16,Ballard,Ed,London City AC,M,00:46:37
17,McMahon,Dominic,Kirkintilloch Olympians,M,00:46:45
18,Painting,Andy,Gala Harriers,M,00:46:47
19,Galbraith,Anna,Unattached,F,00:46:55
20,Wight,Ally,Hardrock Hoodlums,M40,00:47:05
21,Williams,Paul,Unattached,M,00:47:34
22,Cotter,Rickie,Unattached,F,00:47:46
23,Williams,Colin,Moorfoot Runners,M40,00:47:55
24,Sanderson,Stuart,Penicuik H,M50,00:48:13
25,Maxwell,Ian,Gala Harriers,M60,00:48:19
26,Wilson,Rob,Penicuik H,M50,00:48:38
27,Baillie,Kenny,Unattached,M40,00:49:14
28,Adamson,Simon,Gala Harriers,M40,00:49:14
29,Maccormick,Hazel,Edinburgh AC,F40,00:49:24
30,Tullie,John,Teviotdale H,M60,00:49:42
31,Gilmore,Neil,Carnethy HRC,M60,00:50:08
32,Lewis,Michael,Unattached,M40,00:50:09
33,Ross,Heidi,Carnethy HRC,F,00:50:14
34,Normand,Ivor,HBT,M50,00:50:44
35,Lunn,Anthony,Gala Harriers,M50,00:51:11
36,Williamson,Coll,HBT,M,00:51:54
37,Chamberlin,Peter,Unattached,M40,00:52:00
38,Craigie,Ian,Unattached,M,00:52:23
39,McIntosh,Shona,HBT,F40,00:52:26
40,Hope-Jones,Amelia,HBT,F40,00:52:31
41,Manners,James,Unattached,M50,00:52:38
42,Jones,Steve,Unattached,M,00:54:11
43,Parkinson,Hamish,Moorfoot Runners,M50,00:54:52
44,Dijkman,Naomi,Lauderdale Limpers,F40,00:55:12
45,Mcelroy,Francis,Unattached,M,00:55:46
46,Lawson,Jamie,Unattached,M,00:56:11
47,McCarthy,Colm,Unattached,M40,00:56:31
48,Ball,James,Carnethy HRC,M,00:57:06
49,Dijkman,Zoe,Todmorden H,F40,00:57:44
50,Fraser,Mitchell,Unattached,M40,00:57:53
51,Dennison,James,Gala Harriers,M50,00:58:45
52,Nightingale,David,Gala Harriers,M60,00:59:54
53,Hunter,David,Gala Harriers,M60,01:00:27
54,Zhao,Jossie,Unattached,F,01:00:57
55,McAulay,Ross,Unattached,M,01:01:11
56,Duncan,David,Ochil HR,M60,01:01:15
57,Purves,James,Gala Harriers,M60,01:01:39
58,MacDonald,Jean,Dunoon HR,F60,01:01:43
59,Runciman,George,Unattached,M60,01:01:43
60,Henderson,Kate,Lauderdale Limpers,F50,01:02:16
61,Macleod,Mary,Unattached,F,01:02:48
62,McElroy,Andrew,Unattached,M,01:03:11
63,Tilloston,Adam,Unattached,M,01:03:33
64,Elliott,Jane,Lauderdale Limpers,F50,01:03:35
65,Jones,Stephen,Unattached,M50,01:04:47
66,Smith,Amy,Unattached,F,01:06:44
67,Molero,Luis,Lauderdale Limpers,M40,01:06:47
68,Farquhar,Peter,Unattached,M,01:08:44
69,Francis,Donald,Unattached,M40,01:08:58
70,Sloan,Robin,Carnethy HRC,M70,01:13:57
71,Winskel,Linda,Unattached,F40,01:14:20
72,Donald,Calum,Lauderdale Limpers,M40,01:14:20
73,Latham,Mark,Northumberland FR,M60,01:15:34
74,Laergran,Anne Sofie,Unattached,F50,01:16:39
75,Mack,Davie,Jura AAC,M70,01:20:00
76,King,Shelagh,Gala Harriers,F60,01:21:11
77,Robertson,Helen,Unattached,F50,01:22:47
78,Cruden,Fiona,Unattached,F50,01:23:28
79,Brown,Craig,Unattached,M,01:31:07
80,Murray,Robert,Unattached,M70,01:31:07
