RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Smith,Stuart,Cosmics,M,0:28:34
2,Smith,Alan,Deeside Runners,M50,0:28:42
3,Hoad,James,Aberdeen AAC,M,0:29:33
4,Easton,Neil,Stonehaven RC,M,0:29:38
5,Anderson,Iain,Dundee Hawkhill,M40,0:29:43
6,Marshall,David,Cosmics,M,0:29:51
7,Russell,Colin,Cosmics,M,0:30:15
8,Williamson,Jason,Cosmics,M40,0:30:19
9,Kerridge,Donald,Deeside Runners,M40,0:30:45
10,Henry,Peter,Deeside Runners,M,0:31:08
11,Sealy,Alan,Deeside Runners,M40,0:31:24
12,McFadzean,Peter,Deeside Runners,M,0:32:21
13,Oldham,Veronique,Cosmics,F40,0:32:27
14,Bass,Owen,Solway,M50,0:32:34
15,Kerridge,Ewen,Deeside Runners,M,0:32:38
16,Westmorland,Phil,Unattached,M,0:32:44
17,Rennie,Nick,Unattached,M40,0:32:50
18,Robertson,Ali,Stonehaven RC,M,0:32:55
19,Anderson,Neil,MR25,M50,0:33:12
20,Armitage,Rachel,Inverness Harriers,F,0:33:20
21,Jamieson,David,Metro Aberdeen,M,0:33:28
22,Larmour,Colin,Cosmics,M40,0:34:03
23,Stockton,Mark,Cosmics,M,0:34:17
24,Hall,Dennis,Stonehaven RC,M50,0:34:35
25,Ingram,Richard,Cosmics,M40,0:34:38
26,Sheridan,Bob,Deeside Runners,M40,0:35:18
27,Rogers,Warren,Unattached,M,0:35:25
28,Payne,Lina,Deeside Runners,F40,0:35:31
29,Sell,Scott,Stonehaven RC,M,0:36:05
30,Love,Craig,Dundee Hawkhill,M40,0:36:14
31,Duncan,David,Ochil Hill Runners,M50,0:36:43
32,Hamilton,Ian,Cosmics,M50,0:36:47
33,Crossland,Alex,Stonehaven RC,M,0:37:03
34,Paxman,Jim,Dark Peak,M50,0:37:21
35,Williams,Rupert,Cosmics,M50,0:39:07
36,Hamilton,Anita,Cosmics,F50,0:39:35
37,Donoghue,Craig,Stonehaven RC,M40,0:40:06
38,Wright,Frances,Deeside Runners,F,0:40:42
39,Bird,Chris,Unattached,M40,0:40:49
40,Stewart,Elaine,Cosmics,F50,0:41:32
41,Bryce,Rebecca,Cosmics,F,0:43:46
42,McKinnon,Rhona,Stonehaven RC,F,0:44:45
43,Shanks,Victoria,Stonehaven RC,F,0:45:22
44,Larmour,Pauline,Cosmics,F40,0:45:37
45,Fraser,Geraldine,Stonehaven RC,F,0:45:49
46,Sokmen,Umot,Unattached,M,0:45:54
47,Bryant,David,Deeside Runners,M50,0:58:05
