FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Masson,Ali,Carnethy,M,00:40:25
2,Malcolm,Gregor,HBT,M,00:42:31
3,Rigg,Will,Carnethy,M,00:44:36
4,Lamont,Andy,Carnethy,M40,00:45:28
5,Hughes,Richie,Northumerberland FR,M,00:45:58
6,Donnelly,Colin,Cambuslang,M60,00:46:22
7,Marshall,Brian,Haddington,M50,00:46:36
8,Bothwell,Alex,Unattached,M,00:48:32
9,Taylor,Richard,Dunbar,M50,00:49:23
10,Mayoh,David,Unattached,M40,00:49:35
11,Mykura,Jill,Carnethy,F40,00:50:21
12,Nicholson,James,Carnethy,M,00:50:26
13,Griffin,Tim,East Lothian Tri Club,M40,00:50:37
14,Wilson,Rob,Penicuik Harriers,M50,00:52:15
15,Slifer,Paul,Musselburgh,M50,00:52:20
16,Mayers,James,Musselburgh,M50,00:52:36
17,Henry,Rob,Musselburgh,M40,00:53:18
18,Crowe,Des,Penicuik Harriers,M60,00:53:37
19,Nicholson,Graeme,Musselburgh,M40,00:53:41
20,Robson,Scott,Carnethy,M,00:54:08
21,Wilson,Richard,Carnethy,M,00:54:28
22,Williamson,Coll,HBT,M,00:54:30
23,James,Mark,Carnethy,M50,00:54:32
24,Connor,Richy,Unattached,M40,00:54:35
25,Stable,Charles,Musselburgh,M50,00:55:47
26,Perron,Fabio,Unattached,M,00:56:01
27,Turner,Judith,PH Racing,F40,00:56:05
28,Pryde,Gordon,Lomonds,M60,00:56:10
29,Hetherington,Michelle,Carnethy,F50,00:56:26
30,Gunstone,Chris,Unattached,M60,00:58:08
31,Anderson,Rhona,Dunbar,F50,00:58:47
32,Foy,Mike,East Lothian Tri Club,M50,00:58:53
33,McKiddie,Christopher,Westerlands CCC,M40,00:58:55
34,Miller,Chris,Carnethy,M,00:59:09
35,Sinclair,Jason,Unattached,M40,00:59:11
36,Duncan,David,Ochil Hill Runners,M60,00:59:58
37,McPartland,Frank,Haddington,M60,01:00:19
38,Tout,Jaki,Unattached,F50,01:00:26
39,Cain,Pete,Carnethy,M60,01:00:34
40,Aradi,Adrian,Unattached,M,01:01:58
41,McDonald,Colin,Unattached,M40,01:02:07
42,Wood,Darrel,Unattached,M,01:02:34
43,MacDonald,Martin,Haddington,M60,01:03:20
44,Sutherland,Graeme,Lauderdale Limpers,M60,01:03:50
45,Dawson,Jan,Penicuik Harriers,F40,01:04:11
46,Astley-Jones,Adrian,Unattached,M50,01:04:31
47,Graham,Kevin,Unattached,M40,01:04:45
48,Howie,Brian,Carnethy,M70,01:05:34
49,Wallace,Sandy,Haddington,M70,01:06:01
50,Davidson,Brian,Unattached,M50,01:06:43
51,Johnston,Fiona,Unattached,F50,01:06:47
52,Lockie,Paul,Teviotdale Harriers,M50,01:07:27
53,Hartree,Mark,Carnethy,M50,01:07:54
54,Burrells,Alison,Carnethy,F40,01:08:43
55,McFadden,Alan,Unattached,M60,01:09:00
56,Burns,Keith,Carnethy,M70,01:10:20
57,Donald,Callum,Unattached,M40,01:10:27
58,Jones,Ryan,Unattached,M,01:10:31
59,Macewan,Alex,Edinburgh AC,M60,01:10:48
60,Forbes,Denise,Unattached,F50,01:11:25
61,Philp,Tracy,Penicuik Harriers,F40,01:11:35
62,Middler,Lessel,Unattached,M60,01:15:39
63,Masson,Caroilne,Unattached,F50,01:16:55
64,Burns,Alison,Unattached,F40,01:16:58
65,Aradi,Zsanett,Unattached,F,01:17:48
66,Dunwoodie,Karen,Unattached,F50,01:19:28
67,Lambie,Douglas,Unattached,M60,01:20:52
68,Hardy,Ruth,Unattached,F,01:23:09
69,Ward,John,Unattached,M,01:25:13
70,Hastings,Ron,Teviotdale Harriers,M60,01:25:25
71,Russel,Robert,Unattached,M70,01:36:29
