FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Wild,Finlay,Lochaber AC,M,02:37:12
2,Sinclair,Rob,Highland HR,M,02:51:23
3,Taylor,James,Carnethy,M,02:52:33
4,Fallas,Andrew,Carnethy,M40,02:52:34
5,Espie,James,Deeside Runners,M,02:53:09
6,Graves,Alastair,Ochils,M,02:54:22
7,Yells,John,Lochaber AC,M,02:54:52
8,Morgan,Tim,Carnethy,M,02:57:56
9,Masson,Alistair,Carnethy,M,03:03:06
10,Taylor,Luke,Highland HR,M,03:03:36
11,Sedman,Eliot,Carnethy,M40,03:03:39
12,Ward,Nic,Northern Fells RC,M,03:03:47
13,Lamont,Andrew,Carnethy,M40,03:04:28
14,Cabrera Valdes,Francisco Javier,Highland HR,M,03:04:39
15,Beaven,Alexander,Highland HR,M,03:05:03
16,Gallacher,Craig,Westerlands CCC,M,03:06:04
17,Flanagan,Dessie,Carnethy,M40,03:06:14
18,Macdonald Oulds,Fraser,Chorlton Runners,M,03:06:35
19,Spalding,Ross,Ochils,M,03:08:16
20,Macrae,Andrew,Carnethy,M50,03:09:29
21,Wright,Joseph,Deeside Runners,M,03:11:34
22,Stewart,Iain,Westerlands CCC,M40,03:14:37
23,Campbell,Donald,Highland HR,M,03:16:53
24,Crutchfield,Stuart,Westerlands CCC,M,03:17:43
25,Reid,Michael,Carnethy,M40,03:18:56
26,Muir,Jonny,Carnethy,M40,03:23:30
27,Graves,Catriona,Carnethy,F,03:23:35
28,Dry,Dan,Shettleston Harriers,M,03:24:18
29,Braby,Liam,Carnethy,M,03:25:00
30,Whitlie,Stewart,Carnethy,M60,03:26:23
31,Stewart,Gregor,Westerlands CCC,M,03:26:29
32,Green,Sam,Wharfedale Harriers,M,03:26:39
33,Bannister,Richard,Deeside Runners,M40,03:30:04
34,Birch-Machin,Sam,Westerlands CCC,M,03:31:02
35,Elliot,Daniel,Cuillin Dubh HRC,M,03:34:45
36,Marwick,Caroline,Highland HR,F,03:35:32
37,Ferguson,Norman,Stornoway RAC,M,03:38:08
38,Smith,Alan,Deeside Runners,M60,03:39:13
39,Downs,Ellen,Westerlands CCC,F,03:41:15
40,Mudge,Angela,Ochils,F50,03:41:52
41,Pender,Iain,Shettleston Harriers,M,03:42:37
42,Darlington,Anwen,Dundee RR,F,03:43:11
43,Macphail,Catherine Joanne,Shettleston Harriers,F,03:45:33
44,Stevens,David,Carnethy,M,03:45:42
45,Wilson,Stewart,Highland HR,M50,03:47:53
46,Wright,Finlay,Shettleston Harriers,M,03:48:29
47,Sparks,Arron,Highland HR,M,03:50:13
48,McVey,Alex,Carnethy,M,03:51:30
49,Allsop,David,Arran Runners,M40,03:52:22
50,MacInnes,Alasdair,Westerlands CCC,M,03:54:35
51,Standen,Hugh,Carnethy,M,03:56:46
52,Crewe,Ruth,Highland HR,F,03:56:58
53,Craft,Gareth,Cuillin Dubh HRC,M40,03:57:54
54,Dakin,Pippa,Carnethy,F,03:58:19
55,Lumsdon,Chloe,Ochils,F,03:58:43
56,Oldham,Veronique,Cosmics,F50,04:02:44
57,Myatt,Rona,Westerlands CCC,F,04:02:57
58,Davidson,Gregor,Lochaber AC,M40,04:03:33
59,Williams,Francis,Highland HR,M40,04:04:20
60,Rogan,Kirstie,Highland HR,F,04:08:10
61,Paterson,Robbie,Highland HR,M,04:08:11
62,Menu,Sebastien,Carnethy,M,04:09:43
63,Macfadyen,Anna,Forres Harriers,F,04:09:47
64,Renville,Alan,Carnethy,M50,04:09:49
65,Hill,Chris,Cosmics,M40,04:10:00
66,Cruickshanks,Ross,Shettleston Harriers,M,04:10:45
67,Smith,Christopher,Highland HR,M40,04:11:47
68,MacKenzie,Fraser,Lochaber AC,M,04:12:49
69,McLean,Calum,Triathlon Inverness,M,04:14:08
70,Royle,Sam,Unattached,M,04:14:26
71,Henderson,Walter,Shettleston Harriers,M50,04:14:42
72,Walmsley,Alex,Cuillin Dubh HRC,M,04:15:06
73,MacKenzie,Ruaraidh,Lochaber AC,M,04:15:26
74,Sutton,Sarah,Cuillin Dubh HRC,F,04:15:41
75,Hetherington,Michelle,Carnethy,F50,04:15:57
76,Williams,Dominic,Dundee RR,M,04:18:12
77,Pugh,Roderick,Kilmarnock Harriers,M60,04:19:15
78,Willis,Jake,Unattached,M40,04:21:15
79,Wilkinson,Chris,Highland HR,M,04:21:16
80,Wilson,Rob,Penicuik Harriers,M50,04:22:15
81,Walmsley,Dan,Highland HR,M40,04:23:19
82,Provan,Stephanie,Deeside Runners,F40,04:23:43
83,Clarkson,Alex,Shettleston Harriers,M,04:25:16
84,Blackley,Lisa,Unattached,F40,04:25:36
85,Wright,Cat,Unattached,F,04:26:13
86,Ball,Duncan,Penicuik Harriers,M60,04:27:26
87,Maclennan,Iain,Highland HR,M50,04:27:36
88,Stuart,Meg,Westerlands CCC,F,04:28:13
89,Cunningham,Kerry,Westerlands CCC,F,04:28:20
90,Ingram,Richard,Garioch RR,M40,04:28:53
91,Ritchie,Hilary,Fife AC,F50,04:31:49
92,Burt,Louise,Fife AC,F50,04:34:13
93,Ormerod,Sarah,Carnethy,F,04:34:55
94,Hall,Andy,Highland HR,M40,04:34:55
95,Greig,Robert,Unattached,M,04:37:20
96,Kennedy,James,Unattached,M,04:37:21
97,Combes,Andrew,Cuillin Dubh HRC,M40,04:37:21
98,Archibald,Ross,Unattached,M,04:40:50
99,Tirbooman,Alice,Westerlands CCC,F,04:42:55
100,Donnelly,John,Westerlands CCC,M50,04:43:16
101,Moffat,John,Highland HR,M60,04:45:50
102,Bakermans,Manouk,Highland HR,F,04:46:45
103,Bevan,Imogen,Carnethy,F,04:47:23
104,Dozier,Laura,Carnethy,F,04:49:21
105,Walker,Chris,Cuillin Dubh HRC,M,04:49:52
106,Findlay-Robinson,Rachel,Westerlands CCC,F,04:49:58
107,Smith,Eleanor,Fife AC,F40,04:50:19
108,Appleby,Jonathan,Highland HR,M60,04:50:36
109,Silvester,Ian,Cuillin Dubh HRC,M50,04:52:36
110,Cowan,David,Fife AC,M50,04:54:02
111,Parker,Paul,Skye and Lochalsh RC,M50,04:55:08
112,Knox,Lizzie,Carnethy,F,04:56:31
113,Jamieson,David,Cuillin Dubh HRC,M50,04:57:00
114,Scott,Jocelyn,Fife AC,F60,04:57:18
115,Currie,Jamie,Lochaber AC,M40,04:58:12
116,Hughes,Kate,Unattached,F,05:15:49
117,Robertson,Hugh,Insch TRC,M40,05:16:37
118,MacDonald,Gio,Carnethy,M40,05:16:38
119,Macleod,John,Cuillin Dubh HRC,M,05:18:34
120,Johnson,Ian,Lochaber AC,M60,05:19:00
121,Macbeth,Gabrielle,Westerlands CCC,F,05:28:11
122,Polak,Jo,Highland HR,F60,05:39:58
123,Oliver,Jane,Deeside Runners,F60,05:49:11
124,Gilligan,Amy,Dundee RR,F,05:56:30
125,Wade,Charlotte,Unattached,F,06:11:29
126,Fullwood,Andrew,Westerlands CCC,M50,06:23:32
127,Scott-Green,Zoe,Unattached,F,06:48:48
128,Wilson,Alison,Highland HR,F50,06:49:34
129,Vanderhoven,Jen,Highland HR,F40,06:49:34
130,Detlif,Nina,Skye and Lochalsh RC,F40,07:01:57
