RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Nixon,Mark,Edinburgh Uni H&H,M,3:11:04
2,Glasgow,Alex,Nevis Cycles,M40,3:15:45
3,Marshall,Brian,HELP,M40,3:24:08
4,Gay,Jon,Lochaber AC,M40,3:24:52
5,Arnott,Luke,Westerlands,M40,3:27:25
6,Wilson,Stewart,Highland Hill Runners,M40,3:29:55
7,Burnett,Neil,Carnethy,M40,3:30:25
8,Baum,Diane,Lochaber AC,F,3:32:17
9,Popple,Steve,Highland Hill Runners,M40,3:55:26
10,Anderson,Laurie,Lomond Hill Runners,M50,4:02:40
11,Campbell,Graeme,Inverness Harriers,M40,4:03:07
12,Meek,Ian,Highland Hill Runners,M40,4:03:37
13,James,Margo,Westerlands,F50,4:03:38
14,Harrison,Simon,North Highland Harriers,M50,4:06:41
15,Connor,Julia,Unattached,F40,4:07:34
16,Allan,Tim,Highland Hill Runners,M,4:14:32
17,Pearks,David,Highland Hill Runners,M40,4:20:35
18,Stephenson,Sarah,Skye & Lochalsh RC,F,4:25:57
19,Owen,Russell,Highland Hill Runners,M50,4:27:58
20,Wallwork,Simon,Wee Grumpy Runners,M,4:34:05
21,Moffat,John,Highland Hill Runners,M50,4:35:35
22,Turner,Neil,Skye & Lochalsh RC,M40,4:40:39
23,Gaff,Melanie,Wester Ross Athletics,F,4:40:56
24,Macdougall,Colin,Tinto Hill Runners,M40,4:45:46
25,Lynch,Mike,Carnethy,M40,4:52:34
26,Freshwater,Craig,HBT,M,4:56:03
27,Arnot,Derek,Highland Hill Runners,M50,4:58:27
28,Orr,Kyla,Oban Mountain Goats,F,4:58:39
29,Till,Dave,Skye & Lochalsh RC,M50,5:00:05
30,Hamer,John,Westerlands,M50,5:01:32
31,Arthur,Graham,Highland Hill Runners,M60,5:15:13
32,Halliday,William,Mid Argyll Tri & Cycle Club,M50,5:16:37
33,MacIntyre,Craig,Unattached,M40,6:00:36
34,Dunkel,Vicki,Wee Grumpy Runners,F,6:00:36
