FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Owens,Tom,Shettleston Harriers,M40,02:58:06
2,Hill,Alex,Lochaber AC,M,03:00:59
3,Day,Tom,Keswick AC,M,03:06:56
4,Downie,Robin,Lochaber AC,M,03:15:14
5,Harding,Iain,Highland Hill Runners,M,03:17:12
6,Cabrera Valdes,Francisco Javier,Highland Hill Runners,M40,03:18:59
7,Graves,Catriona,Highland Hill Runners,F,03:23:13
8,Ward,Nic,Northern Fells RC,M40,03:24:44
9,Mair,Richard,Unattached,M40,03:41:49
10,Hodgson,Sarah,Carnethy HRC,F,03:48:00
11,Smithies,Stephen,Calder Valley FR,M50,03:50:39
12,Elliot,Daniel,Cuillin Dubh HRC,M,03:51:12
13,Chidambaram,Nitin,Unattached,M,03:53:11
14,Ockenden,John,HBT,M,03:54:11
15,Campbell,Ross,Unattached,M,04:00:34
16,Spinks,Nicky,Dark Peak ,F50,04:02:22
17,Till,Niall,Cuillin Dubh HRC,M,04:05:31
18,Deamer,Matt,Unattached,M,04:07:56
19,Walmsley,Alex,Cuillin Dubh HRC,M,04:09:14
20,Macpherson,Donald,Cuillin Dubh HRC,M,04:15:50
21,Silvester,Ian,Cuillin Dubh HRC,M60,04:19:53
22,Sutton,Sarah,Cuillin Dubh HRC,F,04:20:30
23,Edwards,Andrew,Unattached,M40,04:26:20
24,Noble,Luke,Cuillin Dubh HRC,M40,04:26:20
25,Weston,Steve,Carnethy HRC,M,04:29:10
26,Parker,Paul,Cuillin Dubh HRC,M50,04:40:22
27,Popple,Stephen,Highland Hill Runners,M50,04:41:06
28,Lipton,Gareth,Unattached,M,04:57:47
29,Towers,Eilidh,Cuillin Dubh HRC,F,05:06:20
30,MacAskill,Maggie,Cuillin Dubh HRC,F,05:07:01
31,Shaw,Rachel,Cuillin Dubh HRC,F,05:09:00
32,Dick,Paul,Unattached,M40,05:16:31
33,Gilmour,Mairi,Unattached,F,05:50:14
34,Gilmour,Colin,Unattached,M60,05:50:14
35,Robertson,Hugh,Insch Traill runners,M40,05:51:40
36,Brown,Jasmine,Highland Hill Runners,F,06:08:08
