FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Christie,Ross,Fife AC,M,3:25:30
2,Knight,Paul,Metro Aberdeen,M40,3:41:05
3,Cordiner,Jonathan,Unattached,M,3:47:01
4,McFadden,Erin,Stonehaven RC,F,3:49:32
5,Horne,Richard,Metro Aberdeen,M50,3:55:44
6,Milton,Sam,Moray RR,M,3:55:46
7,Ross,Darren,Stonehaven RC,M,3:58:46
8,Rose,Alex,Metro Aberdeen,M40,4:00:56
9,Beswick,Russell,Unattached,M40,4:01:02
10,Anderson,Ronan,Unattached,M40,4:05:00
11,Rees-Jenkins,Jennifer,Insch TRC,F40,4:05:32
12,Naughton,David,Deveron Harriers,M50,4:06:09
13,Young,Iain,Unattached,M40,4:12:04
14,Barnes,Ross,JSK Running Club,M,4:12:10
15,MacRitchie,Neil,Unattached,M40,4:13:59
16,Giles,Fred,Unattached,M,4:15:00
17,Franzosi,Chiara,Carnethy ,F,4:16:55
18,Junor,Martin,Unattached,M40,4:17:15
19,Jobling,Robert,Cosmics,M,4:18:20
20,Doidge-Harrison,Steve,Unattached,M40,4:20:51
21,Cruickshank,James,Metro Aberdeen,M,4:21:32
22,Duncan,Adam,Deveron Harriers,M,4:26:05
23,McIntosh,Pete,Unattached,M40,4:26:39
24,Vidis,Jana,Evolve Running,F40,4:27:02
25,Park,Craig,Unattached,M40,4:29:07
26,Sahraie,Arash,Metro Aberdeen,M50,4:31:26
27,Young,Paul,Lothian RC,M50,4:33:52
28,Dechant,Simon,Forfar RR,M,4:36:00
29,Wallace,Jo,Pyllon Ultra,F,4:36:44
30,Carstens,Jan,Unattached,M50,4:37:32
31,Campbell,Iain,St Cyrus Solos,M50,4:38:21
32,thompson,Glenn,Jog Scotland Methlick,M40,4:39:47
33,Harris,Greg,Unattached,M40,4:42:02
34,Scott,David,Metro Aberdeen,M40,4:44:33
35,Wild,Jason,Unattached,M50,4:44:41
36,Harrold,Luke,Insch TRC,M,4:45:14
37,Dey,Jacoline,Insch TRC,F40,4:46:24
38,Barron,Bob,Deveron Harriers,M40,4:47:48
39,Kelly,Louise,Stonehaven RC,F50,4:50:52
40,Keenan,Jack,Unattached,M40,4:55:52
41,Findlay,Clark,Unattached,M50,4:56:20
42,Vaughan,Ian,Unattached,M,5:02:44
43,Hay,Chantal,Unattached,F40,5:03:19
44,Lamont,Lynne,Unattached,F40,5:11:43
45,Burnett,Chris,Unattached,M40,5:11:46
46,Penkala,Jagoda,Arbroath Footers RC,F,5:13:26
47,Hay,Bruce,Unattached,M50,5:16:17
48,Fowler,Tina,Arbroath Footers RC,F50,5:20:16
49,Ingram,Richard,Garioch RR,M40,5:20:30
50,Kammer,Philip,Deveron Harriers,M60,5:23:26
51,Walker,Jamie,JSK Running Club,M40,5:24:22
52,Towler,Lynne,TrYthan,F,5:24:22
53,Dick,Alan,Cosmics,M50,5:30:43
54,Zuyeva,Natalya,Unattached,F,5:31:42
55,Davies,Sarah,Unattached,F40,5:31:46
56,Mutch,Caron,Unattached,F40,5:31:50
57,Archer,Karen,Arbroath Footers RC,F40,5:37:24
58,Westwater,Gill,Unattached,F50,5:43:22
59,Elliott,Chris,Arbroath Footers RC,M50,5:44:01
60,Ritchie,Anne,Jog Scotland Methlick,F40,5:44:04
61,Gibson,Fiona,Dundee Hawkhill ,F40,5:45:12
