FinishPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Heggie,Martin,Unattached,M,02:55:06
2,Ross,Stuart,Unattached,M,03:04:26
3,Taylor,Gavin,Team Pyllon,M,03:06:55
4,Miles,Andrew,Unattached,M,03:09:18
5,MacKenzie,Allan,Banchory RC,M,03:10:24
6,Woods,David,Lasswade AC,M,03:16:05
7,Cooper,Meryl,Deeside Runners,F,03:17:55
8,Rose,Alex,Unattached,M40,03:20:53
9,Cordiner,Jonathan,Unattached,M,03:22:32
10,McHardy,Charlie,Unattached,M,03:23:14
11,Park,Craig,Unattached,M40,03:25:02
12,Raffan,Mike,Newburgh Dunes RC,M40,03:25:07
13,Murray,Emma,Jog Scotland Kintore RC,F,03:25:40
14,Barnes,Ross,Jog Scotland Kintore RC,M40,03:26:03
15,Junor,Martin,Unattached,M40,03:29:48
16,Robertson,Angus,LTRC,M50,03:30:41
17,Webb,Paul,Stonehaven RC,M,03:30:48
18,Burkinshaw,James,Dundee RR,M,03:31:32
19,Matthew,Greg,Unattached,M40,03:37:00
20,Gardner,Graeme,Unattached,M,03:37:35
21,Beswick,Russell,Unattached,M40,03:38:40
22,Morrison,Alastair,Happy Little Trees RC,M50,03:39:15
23,Borgeal,Romain,Dundee Hawkhill,M,03:39:36
24,Walker,Neil,Happy Little Trees RC,M40,03:41:22
25,Anderson,Paul,Newburgh Dunes RC,M,03:43:22
26,Marshall,Philip,Unattached,M40,03:43:22
27,Mcintyre,Euan,Unattached,M40,03:44:47
28,Rees-Jenkins,Jennifer,Insch TRC,F40,03:45:22
29,Young,Iain,Unattached,M40,03:46:21
30,Cruickshank,James,Metro Aberdeen RC,M40,03:49:11
31,Dechant,Simon,Forfar RR,M,03:49:41
32,Williams,Jim,Unattached,M,03:50:08
33,Black,Ann-marie,Forfar RR,F40,03:50:47
34,Mclean,Nick,Insch TRC,M40,03:50:57
35,Caustin,Chloe,Unattached,F,03:53:05
36,Sangster,Chloe,Metro Aberdeen RC,F,03:53:53
37,Macgillivray,Mark,Stonehaven RC,M50,03:54:21
38,Tait Westwell,Amy,Falkland TR,F,03:54:25
39,Dillon,Michael,Happy Little Trees RC,NB50,03:54:50
40,Robertson,Lorna,Unattached,F,03:55:32
41,Barron,Bob,Deveron Harriers,M40,03:57:51
42,Bartlet,Allan,Newburgh Dunes RC,M40,03:58:48
43,Pearce,Katie,Cosmics,F40,03:59:02
44,Harris,Greg,Unattached,M40,03:59:06
45,Wilson,David,Forfar RR,M50,03:59:14
46,Parker,Christopher,Unattached,M40,04:01:11
47,Bryce,Rebecca,Stonehaven RC,F,04:01:50
48,Sahraie,Arash,Metro Aberdeen RC,M50,04:02:42
49,Keenan,Jack,Unattached,M40,04:02:49
50,Tait,Gayle,Unattached,F40,04:04:00
51,Bruce,Catriona,HBT,F40,04:05:35
52,Dey,Jacoline,Insch TRC,F50,04:05:59
53,Fordyce,Kenneth,Carnethy,M50,04:07:22
54,Gordon,Andrew,Cosmics,M50,04:07:44
55,Torrance,Andy,Unattached,M40,04:07:49
56,Cumberland,Rachel,Fife AC,F40,04:09:13
57,Rena,Graham,Dundee RR,M50,04:09:40
58,Gall,Stuart,Unattached,M40,04:11:33
59,Robertson,Hugh,Insch TRC,M40,04:13:51
60,Drewery,Helen,Unattached,F40,04:14:16
61,Burnett,Chris,Unattached,M40,04:14:55
62,Hart,Lauren,Unattached,F40,04:23:54
63,Christie,Clark,Unattached,M,04:23:54
64,Hart,Stephen,Unattached,M,04:23:54
65,Carstens,Jan,Unattached,M50,04:23:54
66,Gillespie,Angus,Unattached,M60,04:24:40
67,Craig,Paul,Unattached,M60,04:24:51
68,Hazzard,Danny,TrYthan,M,04:27:19
69,Watson,Graeme,Forfar RR,M60,04:27:48
70,Farquharson,Sarah,Forfar RR,F,04:31:09
71,Long,James,Unattached,M50,04:31:10
72,Logan,Johnny,Unattached,M50,04:35:31
73,Clark,Sarah,Forfar RR,F40,04:37:23
74,McIntosh,Roma,Jog Scotland Kintore RC,F40,04:37:50
75,Walker,Jamie,Jog Scotland Kintore RC,M40,04:37:52
76,Mackie,Helen,Forfar RR,F60,04:42:59
77,MacRitchie,Neil,Unattached,M40,04:45:38
78,Westwater,Gill,Dundee RR,F50,04:46:27
79,Ingram,Richard,Garioch RR,M50,04:47:37
80,Morrison,Alasdair,Unattached,M40,04:49:15
81,Pirie,Louise,Newburgh Dunes RC,F,04:52:22
82,Towler,Lynne,TrYthan,F,04:52:22
83,Rough,Katie,Jog Scotland Kintore RC,F,04:52:23
84,Gelly,Alison,Dundee RR,F50,04:53:52
85,Collins,Paul,Garscube Harriers,M50,04:54:20
86,Irvine,Rob,Cosmics,M50,04:55:35
87,Hay,Chantal,St Cyrus Solos,F40,05:04:07
88,Kazmierczak,Angela,Jog Scotland,F40,05:06:34
