RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Gorman,Manny,Westerlands,M40,3:04:44
2,Mitchell,Craig,Vegan Runners,M,3:06:37
3,Ascroft,Jon,Carnethy,M,3:14:53
4,Brand,Tim,Lochaber AC,M40,3:16:39
5,Perry,Adam,Helm Hill Runners,M,3:18:32
6,van Gompel,Roger,Dundee Hawkhill,M40,3:19:20
7,Blomfield,Oliver,Eden Runners,M,3:21:51
8,Heron,Tony,Todmorden Harriers,M,3:22:11
9,Watson,Dan,Lochtayside,M40,3:25:32
10,Kelly,Graham,Westerlands,M40,3:25:53
11,Kennedy,Ali,Lochaber AC,M40,3:27:06
12,Barrie,Stewart,HBT,M40,3:34:52
13,Rogers,David,Westerlands,M40,3:36:47
14,Fournier,Nicolas,Carnethy,M,3:39:48
15,Abell,Richard,Oban Mountain Goats,M,3:41:52
16,Gorgas,Steffen,Westerlands,M40,3:57:29
17,Campbell,Neil,Carnethy,M40,3:58:45
18,Love,Craig,Dundee Hawkhill,M,3:59:57
19,Weir,Jonathan,Unattached,M,4:01:29
20,Robertson,Adrian,Unattached,M,4:01:29
21,Crewe,Ruth,Westerlands,F,4:01:29
22,Templeman,Simon,Ochil Hill Runners,M40,4:04:23
23,Brennan,Brian,Westerlands,M50,4:06:02
24,Murdoch,Ray,Lochaber AC,M60,4:10:18
25,Jelly,Ewan,Perth Road Runners,M,4:14:08
26,Bowman,Angus,Lomond Hill Runners,M50,4:17:27
27,Sinclair,Dougie,Glencoe Mountain Rescue,M40,4:29:32
28,Coull,Charles,Ochil Hill Runners,M40,4:30:39
29,Mackenzie,Sarah,Lochaber AC,F,4:32:12
30,West,Alison,Carnegie Harriers,F50,4:34:07
31,Nicoll,Melanie,Lomond Hill Runners,F40,4:34:51
32,Love,Charlie,Dundee Hawkhill,M60,4:34:53
33,Stewart,Jim,Lochaber AC,M60,4:36:14
34,Ferguson,Allan,Forfar Road Runners,M,4:37:14
35,Blezard,Dave,Oban AC,M40,4:37:17
36,Barbour,Colin,Unattached,M40,4:56:57
37,Orr,Ernie,Lochaber AC,M60,5:28:09
